Year,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueTypeID,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,TopicID,QuestionID,ResponseID,LocationID,StratificationCategoryID1,StratificationID1
2012,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,BLK
2012,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,API
2012,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,AIAN
2012,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,HIS
2012,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,77.8,77.8, , ,73.1,82.6,Overall,Overall, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,OVERALL,OVR
2012,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,87.7,87.7, , ,80.4,94.9,Gender,Male, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,GENDER,GENM
2012,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,68.4,68.4, , ,62.1,74.7,Gender,Female, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,GENDER,GENF
2012,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,57,57, , ,53.4,60.6,Race/Ethnicity,"White, non-Hispanic", , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,WHT
2012,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,BLK
2012,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,API
2012,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,AIAN
2012,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,HIS
2012,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,57.3,57.3, , ,53.7,60.9,Overall,Overall, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,OVERALL,OVR
2012,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,72.6,72.6, , ,66.5,78.8,Gender,Male, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,GENDER,GENM
2012,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,45.1,45.1, , ,40.9,49.3,Gender,Female, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,GENDER,GENF
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,1049,1049, , ,,,Race/Ethnicity,"White, non-Hispanic", , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,WHT
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,BLK
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,API
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,AIAN
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,HIS
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,1063,1063, , ,,,Overall,Overall, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,OVERALL,OVR
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,583,583, , ,,,Gender,Male, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,GENDER,GENM
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,480,480, , ,,,Gender,Female, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,GENDER,GENF
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,83.1,83.1, , ,78.1,88.2,Race/Ethnicity,"White, non-Hispanic", , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,WHT
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,BLK
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,API
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,AIAN
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,HIS
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,81.2,81.2, , ,76.3,86.1,Overall,Overall, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,OVERALL,OVR
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,91,91, , ,83.6,98.4,Gender,Male, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,GENDER,GENM
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,71.8,71.8, , ,65.4,78.2,Gender,Female, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,GENDER,GENF
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,57.8,57.8, , ,54.2,61.3,Race/Ethnicity,"White, non-Hispanic", , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,WHT
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,BLK
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,API
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,AIAN
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,HIS
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,57.7,57.7, , ,54.2,61.2,Overall,Overall, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,OVERALL,OVR
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,72.6,72.6, , ,66.6,78.6,Gender,Male, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,GENDER,GENM
2013,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,45.4,45.4, , ,41.2,49.6,Gender,Female, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,GENDER,GENF
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,1083,1083, , ,,,Race/Ethnicity,"White, non-Hispanic", , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,WHT
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,BLK
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,API
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,AIAN
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,HIS
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,1097,1097, , ,,,Overall,Overall, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,OVERALL,OVR
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,627,627, , ,,,Gender,Male, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,GENDER,GENM
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,470,470, , ,,,Gender,Female, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,GENDER,GENF
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,85.9,85.9, , ,80.8,91,Race/Ethnicity,"White, non-Hispanic", , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,WHT
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,BLK
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,API
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,AIAN
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,HIS
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,83.7,83.7, , ,78.8,88.7,Overall,Overall, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,OVERALL,OVR
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,97.8,97.8, , ,90.2,105.5,Gender,Male, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,GENDER,GENM
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,70.3,70.3, , ,63.9,76.6,Gender,Female, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,GENDER,GENF
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,59.2,59.2, , ,55.6,62.8,Race/Ethnicity,"White, non-Hispanic", , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,WHT
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,BLK
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,API
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,AIAN
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate, ,,~,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,RACE,HIS
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,59.1,59.1, , ,55.6,62.7,Overall,Overall, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,OVERALL,OVR
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,77.4,77.4, , ,71.2,83.6,Gender,Male, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,GENDER,GENM
2014,ME,Maine,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",AgeAdjRate,Age-adjusted Rate,44.2,44.2, , ,40.1,48.3,Gender,Female, , , , ,"(45.254228894000505, -68.98503133599962)",DIA,DIA1_1, ,23,GENDER,GENF
2010,MI,Michigan,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,47,47, , ,,,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(44.6613195430005, -84.71439026999968)",DIA,DIA1_1, ,26,RACE,API
2010,MI,Michigan,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,56,56, , ,,,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(44.6613195430005, -84.71439026999968)",DIA,DIA1_1, ,26,RACE,AIAN
2010,MI,Michigan,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,6987,6987, , ,,,Race/Ethnicity,"White, non-Hispanic", , , , ,"(44.6613195430005, -84.71439026999968)",DIA,DIA1_1, ,26,RACE,WHT
2010,MI,Michigan,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,1339,1339, , ,,,Race/Ethnicity,"Black, non-Hispanic", , , , ,"(44.6613195430005, -84.71439026999968)",DIA,DIA1_1, ,26,RACE,BLK
2010,MI,Michigan,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,165,165, , ,,,Race/Ethnicity,Hispanic, , , , ,"(44.6613195430005, -84.71439026999968)",DIA,DIA1_1, ,26,RACE,HIS
2010,MI,Michigan,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,4140,4140, , ,,,Gender,Female, , , , ,"(44.6613195430005, -84.71439026999968)",DIA,DIA1_1, ,26,GENDER,GENF
2010,MI,Michigan,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,8429,8429, , ,,,Overall,Overall, , , , ,"(44.6613195430005, -84.71439026999968)",DIA,DIA1_1, ,26,OVERALL,OVR
2010,MI,Michigan,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,,Nmbr,Number,4289,4289, , ,,,Gender,Male, , , , ,"(44.6613195430005, -84.71439026999968)",DIA,DIA1_1, ,26,GENDER,GENM
2010,MI,Michigan,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,18.1,18.1, , ,13.3,24,Race/Ethnicity,Asian or Pacific Islander, , , , ,"(44.6613195430005, -84.71439026999968)",DIA,DIA1_1, ,26,RACE,API
2010,MI,Michigan,NVSS,Diabetes,Mortality due to diabetes reported as any listed cause of death, ,"cases per 100,000",CrdRate,Crude Rate,81.6,81.6, , ,61.7,106,Race/Ethnicity,American Indian or Alaska Native, , , , ,"(44.6613195430005, -84.71439026999968)",DIA,DIA1_1, ,26,RACE,AIAN
